,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,tot_occurences,representation_occurences,representation_token_0,representation_token_1,representation_token_2,representation_token_3,representation_token_4,representation_token_5,representation_token_6,representation_token_7,representation_token_8,representation_token_9,representation_token_10,representation_token_11,representation_token_12,representation_token_13,representation_token_14,representation_token_15,representation_token_16,representation_token_17,representation_token_18,representation_token_19
perdus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0003380186473620461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
jacobin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,32.0,0.0009013830596321231,0.0009523809523809524,0.000877963125548727,0.0008084074373484236,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0006027727546714888,0.0005730659025787965,0.001081081081081081,0.0010198878123406426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.000966183574879227,0.0009675858732462506,0.0009699321047526673,0.0009770395701025891,0.0009876543209876543,0.0010209290454313426
proportionnel,10.0,11.0,12.0,14.0,15.0,17.0,18.0,19.0,20.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,20.0,373.0,0.010506746288836934,0.009523809523809525,0.009657594381035996,0.009700889248181084,0.010385756676557863,0.01037344398340249,0.01095360824742268,0.0108499095840868,0.010888252148997135,0.010810810810810811,0.010708822029576747,0.010622887493964268,0.010622887493964268,0.010622887493964268,0.010622887493964268,0.010628019323671498,0.010643444605708756,0.01066925315227934,0.010258915486077186,0.01037037037037037,0.010209290454313425
juive,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0005070279710430693,0.0,0.0,0.0008084074373484236,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0006027727546714888,0.0005730659025787965,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
municipal,6.0,7.0,8.0,9.0,12.0,12.0,14.0,14.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,307.0,0.00864764372834568,0.005714285714285714,0.006145741878841089,0.0064672594987873885,0.0066765578635014835,0.008298755186721992,0.007731958762886598,0.008438818565400843,0.008022922636103151,0.009189189189189189,0.009688934217236104,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009178743961352657,0.009192065795839382,0.00921435499515034,0.009281875915974597,0.009382716049382716,0.009188361408882083
intérieur,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,43.0,0.0012112334863806653,0.0009523809523809524,0.000877963125548727,0.0008084074373484236,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0006027727546714888,0.001146131805157593,0.001081081081081081,0.0010198878123406426,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014492753623188406,0.001451378809869376,0.001454898157129001,0.0014655593551538837,0.0014814814814814814,0.0015313935681470138
entière,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,92.0,0.002591476296442354,0.002857142857142857,0.0026338893766461808,0.0032336297493936943,0.002967359050445104,0.0027662517289073307,0.002577319587628866,0.0030138637733574444,0.0028653295128939827,0.002702702702702703,0.0025497195308516064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024154589371980675,0.0024189646831156266,0.0024248302618816685,0.002442598925256473,0.0024691358024691358,0.002552322613578356
autres,25.0,28.0,30.0,31.0,35.0,39.0,40.0,43.0,45.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,851.0,0.02397115574209177,0.023809523809523808,0.024582967515364356,0.024252223120452707,0.022997032640949554,0.024204702627939143,0.025128865979381444,0.024110910186859555,0.02464183381088825,0.024324324324324326,0.02447730749617542,0.023660067600193145,0.023660067600193145,0.023660067600193145,0.023660067600193145,0.023671497584541065,0.02370585389453314,0.02376333656644035,0.023937469467513434,0.02419753086419753,0.02348136804492088
siens,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,57.0,0.0016055885749697192,0.0019047619047619048,0.001755926251097454,0.002425222312045271,0.002225519287833828,0.002074688796680498,0.0019329896907216496,0.0018083182640144665,0.0017191977077363897,0.0016216216216216215,0.0015298317185109638,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014492753623188406,0.001451378809869376,0.001454898157129001,0.0014655593551538837,0.0014814814814814814,0.0010209290454313426
pareille,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,43.0,0.0012112334863806653,0.0009523809523809524,0.000877963125548727,0.0008084074373484236,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0006027727546714888,0.0005730659025787965,0.001081081081081081,0.0015298317185109638,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014492753623188406,0.001451378809869376,0.001454898157129001,0.0014655593551538837,0.0014814814814814814,0.0015313935681470138
administrative,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,57.0,0.0016055885749697192,0.0019047619047619048,0.001755926251097454,0.0016168148746968471,0.002225519287833828,0.002074688796680498,0.0019329896907216496,0.0018083182640144665,0.0017191977077363897,0.0016216216216216215,0.0015298317185109638,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014485755673587638,0.0014492753623188406,0.001451378809869376,0.001454898157129001,0.0014655593551538837,0.0014814814814814814,0.0015313935681470138
annales,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,37.0,0.0010422241626996422,0.0009523809523809524,0.000877963125548727,0.0008084074373484236,0.001483679525222552,0.0013831258644536654,0.001288659793814433,0.0012055455093429777,0.001146131805157593,0.001081081081081081,0.0010198878123406426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.000966183574879227,0.0009675858732462506,0.0009699321047526673,0.0009770395701025891,0.0009876543209876543,0.0010209290454313426
populaires,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97.0,0.002732317399509873,0.0038095238095238095,0.003511852502194908,0.0032336297493936943,0.00370919881305638,0.003457814661134163,0.0032216494845360823,0.0030138637733574444,0.0028653295128939827,0.002702702702702703,0.0025497195308516064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024154589371980675,0.0024189646831156266,0.0024248302618816685,0.002442598925256473,0.0024691358024691358,0.002552322613578356
radicale,14.0,19.0,20.0,24.0,27.0,29.0,31.0,32.0,32.0,34.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,35.0,628.0,0.017689642545280413,0.013333333333333334,0.016681299385425813,0.016168148746968473,0.017804154302670624,0.01867219917012448,0.018685567010309278,0.018685955394816153,0.01833810888252149,0.017297297297297298,0.017338092809790925,0.017865765330758086,0.017865765330758086,0.017865765330758086,0.017865765330758086,0.017874396135265702,0.017900338655055636,0.017943743937924344,0.017586712261846604,0.017777777777777778,0.017866258295048495
compacts,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.00039435508858905383,0.0,0.0,0.0,0.0,0.0,0.0,0.0006027727546714888,0.0005730659025787965,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
actuels,8.0,9.0,10.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,11.0,257.0,0.007239232697670488,0.007619047619047619,0.007901668129938543,0.008084074373484237,0.008902077151335312,0.008298755186721992,0.008376288659793814,0.008438818565400843,0.008022922636103151,0.0075675675675675675,0.0071392146863844975,0.006760019314340898,0.006760019314340898,0.006760019314340898,0.006760019314340898,0.00676328502415459,0.006773101112723754,0.006789524733268671,0.006839276990718124,0.006913580246913581,0.005615109749872384
gros,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0.0021126165460127883,0.002857142857142857,0.0026338893766461808,0.002425222312045271,0.002225519287833828,0.002074688796680498,0.002577319587628866,0.0024110910186859553,0.002292263610315186,0.002162162162162162,0.002039775624681285,0.001931434089811685,0.001931434089811685,0.001931434089811685,0.001931434089811685,0.001932367149758454,0.0019351717464925011,0.0019398642095053346,0.0019540791402051783,0.0019753086419753087,0.002041858090862685
nécessaire,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,60.0,0.0016900932368102306,0.0009523809523809524,0.000877963125548727,0.0008084074373484236,0.001483679525222552,0.0013831258644536654,0.001288659793814433,0.0012055455093429777,0.0017191977077363897,0.0016216216216216215,0.0015298317185109638,0.001931434089811685,0.001931434089811685,0.001931434089811685,0.001931434089811685,0.001932367149758454,0.0019351717464925011,0.0019398642095053346,0.0019540791402051783,0.0019753086419753087,0.002041858090862685
social,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,211.0,0.005943494549449311,0.008571428571428572,0.007901668129938543,0.007275666936135812,0.00741839762611276,0.006915629322268326,0.006443298969072165,0.006630500301386378,0.006303724928366762,0.005945945945945946,0.0056093829678735335,0.005311443746982134,0.005311443746982134,0.005311443746982134,0.005311443746982134,0.005314009661835749,0.005321722302854378,0.00533462657613967,0.00537371763556424,0.005432098765432099,0.005615109749872384
militaire,4.0,5.0,6.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,184.0,0.005182952592884708,0.0038095238095238095,0.004389815627743635,0.004850444624090542,0.004451038575667656,0.005532503457814661,0.005798969072164949,0.0054249547920434,0.005157593123209169,0.004864864864864865,0.004589495155532891,0.005311443746982134,0.005311443746982134,0.005311443746982134,0.005311443746982134,0.005314009661835749,0.005321722302854378,0.00533462657613967,0.00537371763556424,0.005432098765432099,0.005615109749872384
bas,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0005070279710430693,0.0,0.0,0.0008084074373484236,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0006027727546714888,0.0005730659025787965,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
seconde,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,86.0,0.0024224669727613305,0.0019047619047619048,0.001755926251097454,0.0016168148746968471,0.002225519287833828,0.0027662517289073307,0.002577319587628866,0.0024110910186859553,0.0028653295128939827,0.002702702702702703,0.0025497195308516064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024154589371980675,0.0024189646831156266,0.0024248302618816685,0.002442598925256473,0.0024691358024691358,0.002552322613578356
particulier,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,99.0,0.0027886538407368806,0.004761904761904762,0.004389815627743635,0.004042037186742118,0.00370919881305638,0.003457814661134163,0.0032216494845360823,0.0030138637733574444,0.0028653295128939827,0.002702702702702703,0.0025497195308516064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024142926122646064,0.0024154589371980675,0.0024189646831156266,0.0024248302618816685,0.002442598925256473,0.0024691358024691358,0.002041858090862685
privées,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0004788597504295654,0.0,0.0,0.0,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0006027727546714888,0.0005730659025787965,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
contraires,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,31.0,0.0008732148390186192,0.0,0.0,0.0,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0012055455093429777,0.001146131805157593,0.001081081081081081,0.0010198878123406426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.000966183574879227,0.0009675858732462506,0.0009699321047526673,0.0009770395701025891,0.0009876543209876543,0.0010209290454313426
limité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.00028168220613503846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
déterminé,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.00039435508858905383,0.0,0.0,0.0,0.0,0.0,0.0,0.0006027727546714888,0.0005730659025787965,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
