,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,tot_occurences,representation_occurences,representation_token_0,representation_token_1,representation_token_2,representation_token_3,representation_token_4,representation_token_5,representation_token_6,representation_token_7,representation_token_8,representation_token_9,representation_token_10,representation_token_11,representation_token_12,representation_token_13,representation_token_14,representation_token_15,representation_token_16,representation_token_17,representation_token_18,representation_token_19
cris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0004998409596946426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
perdu,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,122.0,0.005543690643886036,0.005847953216374269,0.005405405405405406,0.006329113924050633,0.00580046403712297,0.005393743257820928,0.0050968399592252805,0.004770992366412214,0.005434782608695652,0.0052173913043478265,0.005809128630705394,0.005573248407643312,0.005573248407643312,0.005573248407643312,0.005573248407643312,0.005577689243027889,0.005582137161084529,0.005595523581135092,0.0056134723336006415,0.005622489959839358,0.00564516129032258
portées,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.0009088017448993502,0.0014619883040935672,0.0013513513513513514,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
autres,6.0,6.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,236.0,0.010723860589812333,0.008771929824561403,0.008108108108108109,0.01139240506329114,0.010440835266821345,0.009708737864077669,0.010193679918450561,0.01049618320610687,0.009963768115942028,0.009565217391304347,0.011618257261410789,0.011146496815286623,0.011146496815286623,0.011146496815286623,0.011146496815286623,0.011155378486055778,0.011164274322169059,0.011191047162270184,0.011226944667201283,0.011244979919678716,0.01129032258064516
âpre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0006361612214295452,0.0,0.0,0.0,0.0,0.0,0.0,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
populaires,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,60.0,0.002726405234698051,0.0029239766081871343,0.002702702702702703,0.002531645569620253,0.002320185614849188,0.002157497303128371,0.0020387359836901123,0.0019083969465648854,0.0018115942028985507,0.0017391304347826088,0.0016597510373443983,0.0031847133757961785,0.0031847133757961785,0.0031847133757961785,0.0031847133757961785,0.0031872509960159364,0.003189792663476874,0.0031974420463629096,0.0032076984763432237,0.00321285140562249,0.0032258064516129032
administrative,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0007724814831644477,0.0,0.0,0.0,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
radicale,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,71.0,0.0032262461943926932,0.0029239766081871343,0.002702702702702703,0.002531645569620253,0.0034802784222737818,0.003236245954692557,0.0030581039755351682,0.003816793893129771,0.0036231884057971015,0.0034782608695652175,0.0033195020746887966,0.0031847133757961785,0.0031847133757961785,0.0031847133757961785,0.0031847133757961785,0.0031872509960159364,0.003189792663476874,0.0031974420463629096,0.0032076984763432237,0.00321285140562249,0.0032258064516129032
approprié,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0008179215704094152,0.0,0.0,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
démocrate,40.0,44.0,47.0,49.0,54.0,56.0,56.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,1107.0,0.050302176580179034,0.05847953216374269,0.05945945945945946,0.05949367088607595,0.0568445475638051,0.05825242718446602,0.05708460754332314,0.05343511450381679,0.051630434782608696,0.049565217391304345,0.04730290456431535,0.046974522292993634,0.046974522292993634,0.046974522292993634,0.046974522292993634,0.04701195219123506,0.04704944178628389,0.04716227018385292,0.04731355252606255,0.04738955823293173,0.04758064516129032
